id,channel,isComplete,label,shapeCluster,subCluster,labelConfidence,outlierType,outlierShape,firmwareVersion,type,activePower,activePowerDelta,reactivePower,apparentPower,current,voltage,phase,hertz,energy,energy_delta,coilReversed,timestamp,time_delta,sensor
56562314,1,True,,,,,,,41,5,362,7,-1984,5867,24.022,244.25,-79.4,50.0,268247.0,16.0,true,2017-12-25T00:20:37+00:00,,2000
56561649,1,True,,,,,,,41,5,364,11,-1973,5802,23.925,242.512,-79.4,50.0,268230.0,16.0,true,2017-12-25T00:17:57+00:00,,2000
56560926,1,True,,,,,,,41,5,357,-8,-1975,5811,23.962,242.512,-79.4,50.0,268214.0,16.0,true,2017-12-25T00:15:17+00:00,,2000
56560209,1,True,,,,,,,41,5,380,-17,-1849,5723,23.943,239.035,-78.0,50.0,268197.0,16.0,true,2017-12-25T00:12:37+00:00,,2000
56559470,1,True,,,,,,,41,5,403,4,-1913,5853,23.964,244.25,-78.0,50.0,268181.0,15.0,true,2017-12-25T00:09:57+00:00,,2000
56558764,1,True,,,,,,,41,5,366,-10,-1899,5786,23.862,242.512,-78.7,50.0,268165.0,16.0,true,2017-12-25T00:07:17+00:00,,2000
56558097,1,True,,,,,,,41,5,362,16.0,-1952,5821,23.918,243.381,-79.4,50.0,268149.0,16.0,true,2017-12-25T00:04:37+00:00,,2000
56557426,1,True,,,,,,,41,5,346,-2,-1929,5811,23.877,243.381,-79.4,50.0,268133.0,15.0,true,2017-12-25T00:01:57+00:00,,2000
56556783,1,True,,,,,,,41,5,344,13,-1961,5883,24.004,245.12,-79.8,50.0,268117.0,15.0,true,2017-12-24T23:59:17+00:00,,2000
56556038,1,True,,,,,,,41,5,361,-8,-2009,6074,24.349,249.466,-79.4,50.0,268101.0,15.0,true,2017-12-24T23:56:37+00:00,,2000
56555322,1,True,,,,,,,41,5,357,-14,-2018,6005,24.241,247.727,-79.8,50.0,268086.0,16.0,true,2017-12-24T23:53:57+00:00,,2000
56554642,1,True,,,,,,,41,5,348,-1,-1971,5958,24.136,246.858,-79.8,50.0,268069.0,16.0,true,2017-12-24T23:51:17+00:00,,2000
56553968,1,True,,,,,,,41,5,393,10,-1991,5980,24.139,247.727,-78.7,50.0,268052.0,16.0,true,2017-12-24T23:48:37+00:00,,2000
56553321,1,True,,,,,,,41,5,348,3,-2003,6001,24.311,246.858,-79.8,50.0,268036.0,15.0,true,2017-12-24T23:45:57+00:00,,2000
56552649,1,True,,,,,,,41,5,357,-18.0,-1959,5909,24.193,244.25,-79.4,50.0,268020.0,16.0,true,2017-12-24T23:43:17+00:00,,2000
56551981,1,True,,,,,,,41,5,375,5,-1985,5953,24.202,245.989,-79.1,50.0,268004.0,16.0,true,2017-12-24T23:40:37+00:00,,2000
56551313,1,True,,,,,,,41,5,350,-11,-1973,5926,24.177,245.12,-79.8,50.0,267988.0,16.0,true,2017-12-24T23:37:57+00:00,,2000
56550614,1,True,,,,,,,41,5,354,-4,-1982,5978,24.132,247.727,-79.8,50.0,267972.0,16.0,true,2017-12-24T23:35:17+00:00,,2000
56549893,1,True,,,,,,,41,5,357,-2,-1958,5916,24.137,245.12,-79.4,50.0,267956.0,16.0,true,2017-12-24T23:32:37+00:00,,2000
56549166,1,True,,,,,,,41,5,386,-17,-1937,5986,24.164,247.727,-78.3,50.0,267940.0,16.0,true,2017-12-24T23:29:57+00:00,,2000
56548479,1,True,,,,,,,41,5,404,-6,-1925,5953,24.202,245.989,-78.0,50.0,267923.0,16.0,true,2017-12-24T23:27:17+00:00,,2000
56547688,1,True,,,,,,,41,5,380,-3,-1992,5953,24.2,245.989,-79.1,50.0,267907.0,16.0,true,2017-12-24T23:24:37+00:00,,2000
56546936,1,True,,,,,,,41,5,380,3,-1966,5836,24.24,240.773,-78.7,50.0,267890.0,16.0,true,2017-12-24T23:21:57+00:00,,2000
56546163,1,True,,,,,,,41,5,391,3,-1992,5922,24.162,245.12,-78.7,50.0,267874.0,16.0,true,2017-12-24T23:19:17+00:00,,2000
56545390,1,True,,,,,,,41,5,351,-15,-1930,5944,24.165,245.989,-79.4,50.0,267857.0,16.0,true,2017-12-24T23:16:37+00:00,,2000
56544635,1,True,,,,,,,41,5,354,-22,-1996,5929,24.274,244.25,-79.8,50.0,267841.0,16.0,true,2017-12-24T23:13:57+00:00,,2000
56543884,1,True,,,,,,,41,5,339,-13,-2031,6080,24.373,249.466,-80.5,50.0,267824.0,15.0,true,2017-12-24T23:11:17+00:00,,2000
56543082,1,True,,,,,,,41,5,335,7,-2035,6102,24.377,250.335,-80.5,50.0,267809.0,15.0,true,2017-12-24T23:08:37+00:00,,2000
56542321,1,True,,,,,,,41,5,357,7,-2025,6071,24.251,250.335,-79.8,50.0,267794.0,15.0,true,2017-12-24T23:05:57+00:00,,2000
56541516,1,True,,,,,,,41,5,344,-37.0,-2007,5967,24.259,245.989,-80.1,50.0,267779.0,15.0,true,2017-12-24T23:03:17+00:00,,2000
56540725,1,True,,,,,,,41,5,381,-15,-1936,5908,24.103,245.12,-78.7,50.0,267763.0,15.0,true,2017-12-24T23:00:37+00:00,,2000
56539982,1,True,,,,,,,41,5,398,18,-1953,5921,24.071,245.989,-78.3,50.0,267747.0,15.0,true,2017-12-24T22:57:57+00:00,,2000
56539200,1,True,,,,,,,41,5,385,-4,-1946,5965,24.08,247.727,-78.7,50.0,267731.0,15.0,true,2017-12-24T22:55:17+00:00,,2000
56538498,1,True,,,,,,,41,5,352,-26,-1956,5812,23.967,242.512,-79.4,50.0,267715.0,16.0,true,2017-12-24T22:52:37+00:00,,2000
56537841,1,True,,,,,,,41,5,371,-18,-1907,5843,23.925,244.25,-78.7,50.0,267699.0,16.0,true,2017-12-24T22:49:57+00:00,,2000
56537119,1,True,,,,,,,41,5,338,-9,-1894,5766,23.865,241.643,-79.8,50.0,267683.0,15.0,true,2017-12-24T22:47:17+00:00,,2000
56536412,1,True,,,,,,,41,5,346,4,-1928,5692,23.989,237.297,-79.4,50.0,267667.0,16.0,true,2017-12-24T22:44:37+00:00,,2000
56535700,1,True,,,,,,,41,5,357,5,-1870,5678,23.931,237.297,-79.1,50.0,267651.0,16.0,true,2017-12-24T22:41:57+00:00,,2000
56534922,1,True,,,,,,,41,5,375,40.0,-1934,5760,23.839,241.643,-78.7,50.0,267634.0,16.0,true,2017-12-24T22:39:17+00:00,,2000
56534242,1,True,,,,,,,41,5,335,8,-1935,5734,23.817,240.773,-79.8,50.0,267618.0,16.0,true,2017-12-24T22:36:37+00:00,,2000
56533526,1,True,,,,,,,41,5,395,43,-1893,5776,23.817,242.512,-78.0,50.0,267602.0,15.0,true,2017-12-24T22:33:57+00:00,,2000
56532792,1,True,,,,,,,41,5,362,2,-1909,5804,23.849,243.381,-79.1,50.0,267586.0,15.0,true,2017-12-24T22:31:17+00:00,,2000
56532097,1,True,,,,,,,41,5,340,17,-1881,5711,23.806,239.904,-79.4,50.0,267571.0,15.0,true,2017-12-24T22:28:37+00:00,,2000
56531375,1,True,,,,,,,41,5,346,6,-1937,5765,23.946,240.773,-79.8,50.0,267555.0,15.0,true,2017-12-24T22:25:57+00:00,,2000
56530652,1,True,,,,,,,41,5,325,-19.0,-1923,5646,23.882,236.427,-80.1,50.0,267539.0,15.0,true,2017-12-24T22:23:17+00:00,,2000
56529908,1,True,,,,,,,41,5,344,3,-1927,5776,23.733,243.381,-79.8,50.0,267524.0,15.0,true,2017-12-24T22:20:37+00:00,,2000
56529174,1,True,,,,,,,41,5,373,31,-1883,5776,23.735,243.381,-78.7,50.0,267508.0,14.0,true,2017-12-24T22:17:57+00:00,,2000
56528376,1,True,,,,,,,41,5,344,10,-1942,5823,23.844,244.25,-79.8,50.0,267493.0,14.0,true,2017-12-24T22:15:17+00:00,,2000
56527500,1,True,,,,,,,41,5,327,-8,-1920,5813,23.799,244.25,-80.1,50.0,267479.0,15.0,true,2017-12-24T22:12:37+00:00,,2000
56526675,1,True,,,,,,,41,5,352,-9,-1869,5727,23.7,241.643,-79.1,50.0,267463.0,15.0,true,2017-12-24T22:09:57+00:00,,2000
56525825,1,True,,,,,,,41,5,322,-18,-1938,5753,23.895,240.773,-80.5,50.0,267448.0,14.0,true,2017-12-24T22:07:17+00:00,,2000
56525126,1,True,,,,,,,41,5,328,17,-1942,5858,23.9,245.12,-80.1,50.0,267433.0,14.0,true,2017-12-24T22:04:37+00:00,,2000
56524312,1,True,,,,,,,41,5,333,9,-1944,5859,23.903,245.12,-80.1,50.0,267419.0,14.0,true,2017-12-24T22:01:57+00:00,,2000
56523502,1,True,,,,,,,41,5,337,-20,-1922,5831,23.873,244.25,-79.8,50.0,267404.0,15.0,true,2017-12-24T21:59:17+00:00,,2000
56522548,1,True,,,,,,,41,5,342,0.0,-2034,6017,24.291,247.727,-80.1,50.0,267389.0,15.0,true,2017-12-24T21:56:37+00:00,,2000
56521511,1,True,,,,,,,41,5,342,-4,-1929,5838,24.076,242.512,-79.8,50.0,267373.0,16.0,true,2017-12-24T21:53:57+00:00,,2000
56520636,1,True,,,,,,,41,5,383,28,-1994,5935,24.127,245.989,-79.1,50.0,267357.0,16.0,true,2017-12-24T21:51:17+00:00,,2000
56519770,1,True,,,,,,,41,5,328,-22,-1868,5728,24.141,237.297,-79.8,50.0,267341.0,16.0,true,2017-12-24T21:48:37+00:00,,2000
56518898,1,True,,,,,,,41,5,369,11,-1960,5939,24.146,245.989,-79.1,50.0,267324.0,16.0,true,2017-12-24T21:45:57+00:00,,2000
56518030,1,True,,,,,,,41,5,375,-22,-1913,5704,23.953,238.166,-78.7,50.0,267308.0,16.0,true,2017-12-24T21:43:17+00:00,,2000
56517119,1,True,,,,,,,41,5,367,14,-1939,5838,23.903,244.25,-79.1,50.0,267292.0,16.0,true,2017-12-24T21:40:37+00:00,,2000
56516220,1,True,,,,,,,41,5,346,-33,-1852,5766,23.951,240.773,-79.1,50.0,267275.0,16.0,true,2017-12-24T21:37:57+00:00,,2000
56515373,1,True,,,,,,,41,5,351,-1,-1909,5806,24.03,241.643,-79.4,50.0,267259.0,16.0,true,2017-12-24T21:35:17+00:00,,2000
56514382,1,True,,,,,,,41,5,348,9,-1924,5879,24.071,244.25,-79.4,50.0,267243.0,15.0,true,2017-12-24T21:32:37+00:00,,2000
56513462,1,True,,,,,,,41,5,346,8,-1982,5873,24.134,243.381,-79.8,50.0,267227.0,15.0,true,2017-12-24T21:29:57+00:00,,2000
56512553,1,True,,,,,,,41,5,332,-1,-1995,5985,24.075,248.596,-80.5,50.0,267211.0,15.0,true,2017-12-24T21:27:17+00:00,,2000
56511655,1,True,,,,,,,41,5,329,3,-1916,5864,24.096,243.381,-80.1,50.0,267196.0,15.0,true,2017-12-24T21:24:37+00:00,,2000
56510799,1,True,,,,,,,41,5,334,1,-1893,5739,23.837,240.773,-79.8,50.0,267180.0,16.0,true,2017-12-24T21:21:57+00:00,,2000
56509866,1,True,,,,,,,41,5,373,-28,-1853,5567,23.9,232.95,-78.3,50.0,267164.0,16.0,true,2017-12-24T21:19:17+00:00,,2000
56508946,1,True,,,,,,,41,5,359,2,-1967,5875,24.053,244.25,-79.4,50.0,267148.0,15.0,true,2017-12-24T21:16:37+00:00,,2000
56508038,1,True,,,,,,,41,5,338,4,-1969,5876,23.974,245.12,-80.1,50.0,267132.0,15.0,true,2017-12-24T21:13:57+00:00,,2000
56506994,1,True,,,,,,,41,5,316,-10,-1981,5947,24.007,247.727,-80.8,50.0,267117.0,14.0,true,2017-12-24T21:11:17+00:00,,2000
56505948,1,True,,,,,,,41,5,323,18,-1980,5963,24.073,247.727,-80.5,50.0,267102.0,15.0,true,2017-12-24T21:08:37+00:00,,2000
56504920,1,True,,,,,,,41,5,352,10,-1956,5912,24.037,245.989,-79.4,50.0,267087.0,15.0,true,2017-12-24T21:05:57+00:00,,2000
56503953,1,True,,,,,,,41,5,351,18,-1955,5857,24.065,243.381,-79.4,50.0,267072.0,16.0,true,2017-12-24T21:03:17+00:00,,2000
56502847,1,True,,,,,,,41,5,373,15,-1871,5681,23.941,237.297,-78.3,50.0,267055.0,16.0,true,2017-12-24T21:00:37+00:00,,2000
56501789,1,True,,,,,,,41,5,384,-10,-1962,5907,23.931,246.858,-78.7,50.0,267039.0,16.0,true,2017-12-24T20:57:57+00:00,,2000
56500735,1,True,,,,,,,41,5,339,-9.0,-1905,5775,23.901,241.643,-79.8,50.0,267023.0,16.0,true,2017-12-24T20:55:17+00:00,,2000
56499758,1,True,,,,,,,41,5,348,-10,-1985,5902,24.081,245.12,-79.8,50.0,267006.0,15.0,true,2017-12-24T20:52:37+00:00,,2000
56498744,1,True,,,,,,,41,5,354,10,-1850,5657,23.929,236.427,-79.1,50.0,266991.0,16.0,true,2017-12-24T20:49:58+00:00,,2000
56497778,1,True,,,,,,,41,5,369,12,-1880,5519,23.872,231.212,-78.7,50.0,266974.0,16.0,true,2017-12-24T20:47:18+00:00,,2000
56496685,1,True,,,,,,,41,5,343,-1,-1905,5710,23.888,239.035,-79.4,50.0,266958.0,16.0,true,2017-12-24T20:44:38+00:00,,2000
56495655,1,True,,,,,,,41,5,347,-6,-1978,5817,23.987,242.512,-79.8,50.0,266942.0,15.0,true,2017-12-24T20:41:58+00:00,,2000
56494700,1,True,,,,,,,41,5,337,23,-1940,5852,23.877,245.12,-79.8,50.0,266926.0,15.0,true,2017-12-24T20:39:18+00:00,,2000
56493720,1,True,,,,,,,41,5,350,6,-1966,5890,23.948,245.989,-79.8,50.0,266911.0,16.0,true,2017-12-24T20:36:38+00:00,,2000
56492709,1,True,,,,,,,41,5,342,-41,-1846,5582,23.698,235.558,-79.4,50.0,266895.0,16.0,true,2017-12-24T20:33:58+00:00,,2000
56491667,1,True,,,,,,,41,5,364,-2,-1971,5870,23.779,246.858,-79.4,50.0,266878.0,15.0,true,2017-12-24T20:31:18+00:00,,2000
56490667,1,True,,,,,,,41,5,346,11,-1912,5774,23.895,241.643,-79.4,50.0,266863.0,15.0,true,2017-12-24T20:28:38+00:00,,2000
56489817,1,True,,,,,,,41,5,352,10,-1947,5887,23.85,246.858,-79.4,50.0,266847.0,16.0,true,2017-12-24T20:25:58+00:00,,2000
56488892,1,True,,,,,,,41,5,366,-9,-1897,5607,23.804,235.558,-78.7,50.0,266831.0,16.0,true,2017-12-24T20:23:18+00:00,,2000
56487938,1,True,,,,,,,41,5,345,-6,-2027,5905,24.093,245.12,-80.1,50.0,266815.0,15.0,true,2017-12-24T20:20:38+00:00,,2000
56486966,1,True,,,,,,,41,5,341,-3,-1976,5937,24.136,245.989,-80.1,50.0,266799.0,15.0,true,2017-12-24T20:17:56+00:00,,2000
56485992,1,True,,,,,,,41,5,344,-6,-1966,5846,24.024,243.381,-79.8,50.0,266783.0,16.0,true,2017-12-24T20:15:16+00:00,,2000
56485014,1,True,,,,,,,41,5,385,-2,-1962,5855,23.972,244.25,-78.7,50.0,266767.0,15.0,true,2017-12-24T20:12:36+00:00,,2000
56484084,1,True,,,,,,,41,5,358,-15,-1975,5855,24.058,243.381,-79.4,50.0,266751.0,16.0,true,2017-12-24T20:09:56+00:00,,2000
56483167,1,True,,,,,,,41,5,338,-2,-1970,5724,24.033,238.166,-80.1,50.0,266735.0,15.0,true,2017-12-24T20:07:16+00:00,,2000
56482175,1,True,,,,,,,41,5,364,7,-1956,5925,24.004,246.858,-79.1,50.0,266719.0,16.0,true,2017-12-24T20:04:36+00:00,,2000
56481164,1,True,,,,,,,41,5,357,11.0,-1891,5798,23.908,242.512,-79.1,50.0,266703.0,16.0,true,2017-12-24T20:01:56+00:00,,2000
56480134,1,True,,,,,,,41,5,346,-5,-1997,5881,24.081,244.25,-79.8,50.0,266687.0,15.0,true,2017-12-24T19:59:16+00:00,,2000
56479225,1,True,,,,,,,41,5,341,-32,-1975,5873,24.134,243.381,-80.1,50.0,266671.0,15.0,true,2017-12-24T19:56:36+00:00,,2000
56478275,1,True,,,,,,,41,5,378,-7,-1959,5840,23.999,243.381,-78.7,50.0,266655.0,16.0,true,2017-12-24T19:53:56+00:00,,2000
56477241,1,True,,,,,,,41,5,355,-15,-1982,5904,24.086,245.12,-79.8,50.0,266639.0,16.0,true,2017-12-24T19:51:16+00:00,,2000
56476328,1,True,,,,,,,41,5,362,-15,-1971,5833,24.142,241.643,-79.4,50.0,266623.0,16.0,true,2017-12-24T19:48:36+00:00,,2000
56475373,1,True,,,,,,,41,5,336,-25,-1987,5967,24.09,247.727,-80.1,50.0,266606.0,16.0,true,2017-12-24T19:45:56+00:00,,2000
56474344,1,True,,,,,,,41,5,370,9,-1981,5970,24.187,246.858,-79.1,50.0,266590.0,16.0,true,2017-12-24T19:43:16+00:00,,2000
56473266,1,True,,,,,,,41,5,381,11,-1982,5960,24.06,247.727,-79.1,50.0,266574.0,16.0,true,2017-12-24T19:40:36+00:00,,2000
56472268,1,True,,,,,,,41,5,404,-8,-1919,5914,24.129,245.12,-78.0,50.0,266557.0,17.0,true,2017-12-24T19:37:56+00:00,,2000
56471225,1,True,,,,,,,41,5,388,-6,-1928,5891,24.037,245.12,-78.3,50.0,266540.0,16.0,true,2017-12-24T19:35:16+00:00,,2000
56470161,1,True,,,,,,,41,5,399,-2,-1867,5764,24.116,239.035,-77.6,50.0,266523.0,17.0,true,2017-12-24T19:32:36+00:00,,2000
56469113,1,True,,,,,,,41,5,403,22,-1875,5493,23.938,229.474,-77.6,50.0,266506.0,16.0,true,2017-12-24T19:29:56+00:00,,2000
56468139,1,True,,,,,,,41,5,390,-9,-1993,5961,24.065,247.727,-78.7,50.0,266489.0,17.0,true,2017-12-24T19:27:16+00:00,,2000
56467053,1,True,,,,,,,41,5,381,-2,-1876,5606,23.979,233.82,-78.3,50.0,266472.0,16.0,true,2017-12-24T19:24:36+00:00,,2000
56465999,1,True,,,,,,,41,5,399,17,-1988,5943,24.16,245.989,-78.3,50.0,266455.0,16.0,true,2017-12-24T19:21:56+00:00,,2000
56464878,1,True,,,,,,,41,5,390,10,-1909,5855,24.146,242.512,-78.3,50.0,266438.0,16.0,true,2017-12-24T19:19:16+00:00,,2000
56463816,1,True,,,,,,,41,5,350,-1,-2007,5968,24.091,247.727,-79.8,50.0,266422.0,16.0,true,2017-12-24T19:16:36+00:00,,2000
56462769,1,True,,,,,,,41,5,367,-7,-1960,5923,23.995,246.858,-79.1,50.0,266405.0,16.0,true,2017-12-24T19:13:56+00:00,,2000
56461603,1,True,,,,,,,41,5,360,-10,-1981,5878,24.068,244.25,-79.4,50.0,266389.0,16.0,true,2017-12-24T19:11:16+00:00,,2000
56460435,1,True,,,,,,,41,5,382,3,-1941,5846,24.024,243.381,-78.7,50.0,266373.0,17.0,true,2017-12-24T19:08:36+00:00,,2000
56459292,1,True,,,,,,,41,5,394,-12.0,-1930,5686,23.875,238.166,-78.3,50.0,266355.0,16.0,true,2017-12-24T19:05:56+00:00,,2000
56458132,1,True,,,,,,,41,5,406,-14,-1906,5849,23.949,244.25,-77.6,50.0,266338.0,16.0,true,2017-12-24T19:03:16+00:00,,2000
56456992,1,True,,,,,,,41,5,356,-15,-1967,5851,24.043,243.381,-79.4,50.0,266322.0,15.0,true,2017-12-24T19:00:36+00:00,,2000
56455870,1,True,,,,,,,41,5,342,-11,-1988,5934,24.038,246.858,-80.1,50.0,266306.0,15.0,true,2017-12-24T18:57:56+00:00,,2000
56454767,1,True,,,,,,,41,5,354,-11.0,-1974,5910,24.027,245.989,-79.4,50.0,266290.0,16.0,true,2017-12-24T18:55:16+00:00,,2000
56453631,1,True,,,,,,,41,5,365,18,-1983,5868,24.025,244.25,-79.4,50.0,266274.0,16.0,true,2017-12-24T18:52:36+00:00,,2000
56452562,1,True,,,,,,,41,5,388,11,-1968,5913,23.954,246.858,-78.7,50.0,266257.0,16.0,true,2017-12-24T18:49:56+00:00,,2000
56451499,1,True,,,,,,,41,5,383,31,-1938,5861,23.997,244.25,-78.7,50.0,266241.0,16.0,true,2017-12-24T18:47:16+00:00,,2000
56450428,1,True,,,,,,,41,5,365,-5,-1991,5891,24.033,245.12,-79.4,50.0,266224.0,16.0,true,2017-12-24T18:44:36+00:00,,2000
56449408,1,True,,,,,,,41,5,373,-26.0,-1940,5797,23.905,242.512,-79.1,50.0,266208.0,16.0,true,2017-12-24T18:41:56+00:00,,2000
56448393,1,True,,,,,,,41,5,399,5.0,-1941,5885,24.01,245.12,-78.0,50.0,266191.0,16.0,true,2017-12-24T18:39:16+00:00,,2000
56447370,1,True,,,,,,,41,5,394,-18,-1905,5864,23.925,245.12,-78.0,50.0,266174.0,16.0,true,2017-12-24T18:36:36+00:00,,2000
56446325,1,True,,,,,,,41,5,390,-7,-1930,5678,23.755,239.035,-78.3,50.0,266157.0,16.0,true,2017-12-24T18:33:56+00:00,,2000
56445210,1,True,,,,,,,41,5,359,4,-1943,5857,23.811,245.989,-79.4,50.0,266141.0,16.0,true,2017-12-24T18:31:16+00:00,,2000
56444192,1,True,,,,,,,41,5,354,-4,-1975,5900,23.986,245.989,-79.8,50.0,266124.0,16.0,true,2017-12-24T18:28:36+00:00,,2000
56443193,1,True,,,,,,,41,5,397,10,-1960,5895,23.967,245.989,-78.3,50.0,266108.0,16.0,true,2017-12-24T18:25:56+00:00,,2000
56442241,1,True,,,,,,,41,5,371,15,-1972,5918,24.06,245.989,-79.1,50.0,266092.0,16.0,true,2017-12-24T18:23:16+00:00,,2000
56441262,1,True,,,,,,,41,5,387,-4,-2001,6036,24.281,248.596,-78.7,50.0,266076.0,16.0,true,2017-12-24T18:20:36+00:00,,2000
56440242,1,True,,,,,,,41,5,375,-4,-2017,5987,24.256,246.858,-79.1,50.0,266059.0,17.0,true,2017-12-24T18:17:56+00:00,,2000
56439192,1,True,,,,,,,41,5,388,3,-1998,5931,24.114,245.989,-78.7,50.0,266042.0,17.0,true,2017-12-24T18:15:16+00:00,,2000
56438218,1,True,,,,,,,41,5,427,13,-1957,5921,24.157,245.12,-77.3,50.0,266025.0,17.0,true,2017-12-24T18:12:36+00:00,,2000
56437195,1,True,,,,,,,41,5,376,1,-1977,5704,24.218,235.558,-79.1,50.0,266007.0,16.0,true,2017-12-24T18:09:56+00:00,,2000
56436168,1,True,,,,,,,41,5,430,-3,-1932,5927,24.18,245.12,-77.3,50.0,265990.0,17.0,true,2017-12-24T18:07:16+00:00,,2000
56435224,1,True,,,,,,,41,5,379,-18,-1834,5638,24.027,234.689,-78.0,50.0,265972.0,17.0,true,2017-12-24T18:04:36+00:00,,2000
56434324,1,True,,,,,,,41,5,420,-43,-1910,5883,24.174,243.381,-77.3,50.0,265955.0,17.0,true,2017-12-24T18:01:56+00:00,,2000
56433392,1,True,,,,,,,41,5,416,28,-1854,5479,23.967,228.604,-76.9,50.0,265937.0,17.0,true,2017-12-24T17:59:16+00:00,,2000
56432357,1,True,,,,,,,41,5,424,-8,-1894,5802,24.012,241.643,-76.9,50.0,265919.0,17.0,true,2017-12-24T17:56:36+00:00,,2000
56431353,1,True,,,,,,,41,5,445,13,-1920,5832,24.052,242.512,-76.6,50.0,265901.0,17.0,true,2017-12-24T17:53:56+00:00,,2000
56430396,1,True,,,,,,,41,5,372,-44,-1889,5686,23.875,238.166,-78.7,50.0,265884.0,17.0,true,2017-12-24T17:51:16+00:00,,2000
56429319,1,True,,,,,,,41,5,375,-1,-1968,5943,24.075,246.858,-79.1,50.0,265867.0,16.0,true,2017-12-24T17:48:36+00:00,,2000
56428295,1,True,,,,,,,41,5,409,42,-1951,5888,24.108,244.25,-78.0,50.0,265850.0,16.0,true,2017-12-24T17:45:56+00:00,,2000
56427365,1,True,,,,,,,41,5,362,-13,-1984,5929,24.103,245.989,-79.4,50.0,265833.0,16.0,true,2017-12-24T17:43:16+00:00,,2000
56426403,1,True,,,,,,,41,5,378,-6,-1955,5833,24.055,242.512,-78.7,50.0,265816.0,16.0,true,2017-12-24T17:40:36+00:00,,2000
56425528,1,True,,,,,,,41,5,379,9,-1984,5871,24.038,244.25,-79.1,50.0,265800.0,17.0,true,2017-12-24T17:37:56+00:00,,2000
56424570,1,True,,,,,,,41,5,377,15,-1973,5921,23.986,246.858,-79.1,50.0,265782.0,17.0,true,2017-12-24T17:35:16+00:00,,2000
56423598,1,True,,,,,,,41,5,365,1,-1955,5849,24.033,243.381,-79.1,50.0,265765.0,17.0,true,2017-12-24T17:32:36+00:00,,2000
56422629,1,True,,,,,,,41,5,392,9,-1956,5906,23.928,246.858,-78.3,50.0,265748.0,17.0,true,2017-12-24T17:29:56+00:00,,2000
56421563,1,True,,,,,,,41,5,378,6,-1887,5729,23.967,239.035,-78.3,50.0,265730.0,17.0,true,2017-12-24T17:27:16+00:00,,2000
56420483,1,True,,,,,,,41,5,421,-1,-1911,5875,23.971,245.12,-77.3,50.0,265713.0,17.0,true,2017-12-24T17:24:36+00:00,,2000
56419455,1,True,,,,,,,41,5,392,1,-1877,5767,23.953,240.773,-78.0,50.0,265696.0,16.0,true,2017-12-24T17:21:56+00:00,,2000
56418484,1,True,,,,,,,41,5,376,-21,-1946,5877,23.979,245.12,-78.7,50.0,265679.0,16.0,true,2017-12-24T17:19:16+00:00,,2000
56417489,1,True,,,,,,,41,5,379,-2,-1945,5783,24.02,240.773,-78.7,50.0,265662.0,17.0,true,2017-12-24T17:16:36+00:00,,2000
56416548,1,True,,,,,,,41,5,405,-3,-1923,5854,24.055,243.381,-78.0,50.0,265645.0,17.0,true,2017-12-24T17:13:56+00:00,,2000
56415599,1,True,,,,,,,41,5,364,-5,-1976,5897,23.972,245.989,-79.4,50.0,265628.0,16.0,true,2017-12-24T17:11:16+00:00,,2000
56414699,1,True,,,,,,,41,5,348,-15,-2006,5971,24.103,247.727,-79.8,50.0,265612.0,16.0,true,2017-12-24T17:08:36+00:00,,2000
56413685,1,True,,,,,,,41,5,392,25,-1953,5925,24.086,245.989,-78.3,50.0,265595.0,16.0,true,2017-12-24T17:05:56+00:00,,2000
56412721,1,True,,,,,,,41,5,374,5,-1966,5914,24.043,245.989,-79.1,50.0,265579.0,16.0,true,2017-12-24T17:03:16+00:00,,2000
56411720,1,True,,,,,,,41,5,375,16,-1991,5882,24.083,244.25,-79.1,50.0,265562.0,16.0,true,2017-12-24T17:00:36+00:00,,2000
56410640,1,True,,,,,,,41,5,366,-9,-1988,5914,24.043,245.989,-79.4,50.0,265545.0,16.0,true,2017-12-24T16:57:56+00:00,,2000
56409382,1,True,,,,,,,41,5,360,-5,-2018,5998,24.127,248.596,-79.8,50.0,265529.0,16.0,true,2017-12-24T16:55:16+00:00,,2000
56408089,1,True,,,,,,,41,5,355,-7,-2016,6013,24.273,247.727,-79.8,50.0,265513.0,15.0,true,2017-12-24T16:52:36+00:00,,2000
56406873,1,True,,,,,,,41,5,359,6,-2000,5957,24.05,247.727,-79.8,50.0,265497.0,16.0,true,2017-12-24T16:49:56+00:00,,2000
56405737,1,True,,,,,,,41,5,353,-9,-1959,5853,23.966,244.25,-79.4,50.0,265481.0,16.0,true,2017-12-24T16:47:16+00:00,,2000
56404606,1,True,,,,,,,41,5,374,-21,-1951,5692,23.901,238.166,-79.1,50.0,265464.0,17.0,true,2017-12-24T16:44:36+00:00,,2000
56403626,1,True,,,,,,,41,5,379,15,-1930,5703,24.035,237.297,-78.7,50.0,265446.0,17.0,true,2017-12-24T16:41:56+00:00,,2000
56402631,1,True,,,,,,,41,5,400,1,-1960,5818,23.908,243.381,-78.3,50.0,265429.0,17.0,true,2017-12-24T16:39:16+00:00,,2000
56401601,1,True,,,,,,,41,5,357,-36,-1849,5610,23.819,235.558,-78.7,50.0,265412.0,17.0,true,2017-12-24T16:36:36+00:00,,2000
56400547,1,True,,,,,,,41,5,362,-2,-1946,5795,23.812,243.381,-79.1,50.0,265394.0,17.0,true,2017-12-24T16:33:56+00:00,,2000
